pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-07 09:55:34,2019-03-07 10:31:01,6,4.18,22.5,0.0,0.0,25.8,yellow,cash,Times Sq/Theatre District,Little Italy/NoLiTa,Manhattan,Manhattan
2019-03-05 21:08:28,2019-03-05 21:21:15,1,2.0,10.0,5.0,0.0,18.8,yellow,credit card,Times Sq/Theatre District,Lenox Hill West,Manhattan,Manhattan
2019-03-12 19:09:23,2019-03-12 19:20:46,1,0.9,8.5,1.92,0.0,14.72,yellow,credit card,Times Sq/Theatre District,,Manhattan,
2019-03-21 19:44:05,2019-03-21 20:02:01,1,1.13,11.5,3.16,0.0,18.96,yellow,credit card,Penn Station/Madison Sq West,Gramercy,Manhattan,Manhattan
2019-03-25 16:59:11,2019-03-25 17:10:21,1,2.0,10.0,2.85,0.0,17.15,yellow,credit card,Upper East Side South,Upper West Side South,Manhattan,Manhattan
2019-03-20 11:21:58,2019-03-20 11:47:47,5,2.76,16.5,3.96,0.0,23.76,yellow,credit card,Upper East Side North,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-25 15:54:47,2019-03-25 15:58:27,1,0.49,4.5,1.0,0.0,8.8,yellow,credit card,Yorkville East,Yorkville West,Manhattan,Manhattan
2019-03-05 13:20:24,2019-03-05 13:47:52,4,4.71,20.0,4.66,0.0,27.96,yellow,credit card,West Village,Yorkville East,Manhattan,Manhattan
2019-03-05 21:20:37,2019-03-05 21:35:33,1,6.96,20.5,0.0,0.0,21.8,yellow,cash,LaGuardia Airport,Richmond Hill,Queens,Queens
2019-03-03 14:15:20,2019-03-03 14:24:24,1,2.3,9.5,0.0,0.0,12.8,yellow,cash,World Trade Center,West Village,Manhattan,Manhattan
2019-03-18 16:18:58,2019-03-18 16:26:04,1,0.8,6.0,0.0,0.0,10.3,yellow,cash,Midtown Center,Midtown East,Manhattan,Manhattan
2019-03-17 18:00:43,2019-03-17 18:10:08,1,1.61,8.5,1.77,0.0,13.57,yellow,credit card,Morningside Heights,Upper West Side South,Manhattan,Manhattan
2019-03-27 06:25:26,2019-03-27 06:29:01,1,1.6,6.5,0.0,0.0,7.3,yellow,credit card,Morningside Heights,Upper West Side North,Manhattan,Manhattan
2019-03-06 21:26:14,2019-03-06 21:34:51,1,1.5,7.5,1.7,0.0,13.0,yellow,credit card,Times Sq/Theatre District,Midtown South,Manhattan,Manhattan
2019-03-30 00:43:29,2019-03-30 00:54:48,1,2.13,9.5,2.66,0.0,15.96,yellow,credit card,East Village,Murray Hill,Manhattan,Manhattan
2019-03-10 09:30:10,2019-03-10 09:35:32,2,1.3,6.5,0.0,0.0,9.8,yellow,cash,UN/Turtle Bay South,Gramercy,Manhattan,Manhattan
2019-03-11 15:21:09,2019-03-11 15:36:23,1,2.07,11.5,2.22,0.0,17.02,yellow,credit card,Midtown North,Gramercy,Manhattan,Manhattan
2019-03-13 13:55:58,2019-03-13 14:00:13,1,0.3,4.5,1.55,0.0,9.35,yellow,credit card,Upper East Side North,Upper East Side North,Manhattan,Manhattan
2019-03-16 22:13:28,2019-03-16 22:23:01,1,1.0,7.5,2.8,0.0,14.1,yellow,credit card,Midtown South,Clinton East,Manhattan,Manhattan
2019-03-24 11:48:12,2019-03-24 12:04:22,1,0.97,10.5,0.0,0.0,13.8,yellow,cash,Murray Hill,Garment District,Manhattan,Manhattan
2019-03-08 18:59:13,2019-03-08 19:13:39,1,1.79,10.5,2.96,0.0,17.76,yellow,credit card,Gramercy,Lower East Side,Manhattan,Manhattan
2019-03-06 08:32:19,2019-03-06 08:43:27,1,1.27,8.5,2.36,0.0,14.16,yellow,credit card,Lincoln Square East,Clinton West,Manhattan,Manhattan
2019-03-22 17:34:25,2019-03-22 17:53:20,1,3.5,15.5,4.95,0.0,24.75,yellow,credit card,Greenwich Village North,Boerum Hill,Manhattan,Brooklyn
2019-03-12 07:55:31,2019-03-12 08:11:38,1,1.79,11.5,3.7,0.0,18.5,yellow,credit card,UN/Turtle Bay South,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-08 17:55:06,2019-03-08 18:02:02,1,1.1,7.0,1.0,0.0,12.3,yellow,credit card,Upper West Side North,Upper West Side South,Manhattan,Manhattan
2019-03-26 22:43:51,2019-03-26 22:50:28,1,1.03,6.5,2.06,0.0,12.36,yellow,credit card,SoHo,Greenwich Village North,Manhattan,Manhattan
2019-03-26 14:43:56,2019-03-26 15:06:35,5,10.22,29.0,5.0,5.76,43.06,yellow,credit card,Midtown East,LaGuardia Airport,Manhattan,Queens
2019-03-23 14:53:18,2019-03-23 15:18:39,1,3.1,17.0,4.05,0.0,24.35,yellow,credit card,Murray Hill,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-19 21:01:07,2019-03-19 21:04:37,1,0.8,4.5,0.0,0.0,8.3,yellow,cash,Lincoln Square East,Lincoln Square West,Manhattan,Manhattan
2019-03-23 14:35:23,2019-03-23 15:12:38,1,16.7,52.0,12.17,5.54,73.01,yellow,credit card,Midtown East,JFK Airport,Manhattan,Queens
2019-03-28 14:48:08,2019-03-28 15:06:23,1,2.69,13.5,3.36,0.0,20.16,yellow,credit card,UN/Turtle Bay South,Lincoln Square East,Manhattan,Manhattan
2019-03-15 14:18:45,2019-03-15 14:58:52,1,9.26,32.0,0.0,0.0,35.3,yellow,cash,LaGuardia Airport,Lower East Side,Queens,Manhattan
2019-03-03 07:48:48,2019-03-03 07:53:53,1,1.57,7.0,0.0,0.0,10.3,yellow,cash,Union Sq,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-22 06:42:24,2019-03-22 06:46:54,1,0.68,5.0,0.0,0.0,8.3,yellow,cash,Murray Hill,Garment District,Manhattan,Manhattan
2019-03-12 16:39:15,2019-03-12 16:46:09,1,0.6,6.0,0.0,0.0,10.3,yellow,cash,Times Sq/Theatre District,Garment District,Manhattan,Manhattan
2019-03-07 19:20:30,2019-03-07 20:07:57,1,17.86,52.0,6.66,0.0,66.46,yellow,credit card,JFK Airport,Lower East Side,Queens,Manhattan
2019-03-20 21:22:51,2019-03-20 21:49:53,1,5.7,21.5,0.0,0.0,22.8,yellow,credit card,East Harlem South,Mount Hope,Manhattan,Bronx
2019-03-19 05:35:17,2019-03-19 06:10:16,6,14.54,42.0,8.66,0.0,51.96,yellow,credit card,JFK Airport,Clinton Hill,Queens,Brooklyn
2019-03-05 13:26:57,2019-03-05 13:34:13,1,1.0,6.5,1.0,0.0,10.8,yellow,credit card,Upper East Side South,Lenox Hill West,Manhattan,Manhattan
2019-03-04 17:22:44,2019-03-04 17:49:54,1,10.02,30.5,6.46,0.0,38.76,yellow,credit card,JFK Airport,Bushwick North,Queens,Brooklyn
2019-03-18 15:13:20,2019-03-18 15:18:16,1,0.8,5.5,0.0,0.0,8.8,yellow,cash,Upper East Side South,Upper East Side North,Manhattan,Manhattan
2019-03-16 20:13:27,2019-03-16 20:24:59,1,2.18,9.5,2.0,0.0,15.3,yellow,credit card,Lenox Hill West,East Harlem South,Manhattan,Manhattan
2019-03-25 19:33:17,2019-03-25 19:39:08,1,1.2,6.5,2.15,0.0,12.95,yellow,credit card,Upper West Side South,Upper East Side North,Manhattan,Manhattan
2019-03-27 21:30:02,2019-03-27 21:34:02,1,0.7,5.0,0.0,0.0,8.8,yellow,cash,Upper East Side South,Lenox Hill West,Manhattan,Manhattan
2019-03-23 09:47:20,2019-03-23 09:58:36,1,1.54,9.0,2.46,0.0,14.76,yellow,credit card,West Village,Little Italy/NoLiTa,Manhattan,Manhattan
2019-03-13 16:51:57,2019-03-13 17:04:13,1,0.6,8.5,2.55,0.0,15.35,yellow,credit card,West Chelsea/Hudson Yards,Clinton East,Manhattan,Manhattan
2019-03-30 09:49:19,2019-03-30 09:53:50,1,1.01,5.5,1.76,0.0,10.56,yellow,credit card,Yorkville East,Lenox Hill East,Manhattan,Manhattan
2019-03-08 23:32:31,2019-03-08 23:36:50,1,1.7,6.5,0.0,0.0,10.3,yellow,cash,Upper East Side North,East Harlem South,Manhattan,Manhattan
2019-03-14 16:48:56,2019-03-14 16:53:23,1,0.66,5.0,1.0,0.0,10.3,yellow,credit card,Lincoln Square West,Lincoln Square West,Manhattan,Manhattan
2019-03-08 23:12:14,2019-03-08 23:17:15,2,1.15,6.0,0.0,0.0,9.8,yellow,credit card,East Chelsea,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-16 08:32:39,2019-03-16 08:41:24,1,1.5,8.0,2.25,0.0,13.55,yellow,credit card,Lenox Hill East,Upper East Side North,Manhattan,Manhattan
2019-03-25 19:05:06,2019-03-25 19:20:29,6,2.13,11.5,2.0,0.0,17.8,yellow,credit card,Gramercy,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-24 14:16:54,2019-03-24 14:23:09,1,0.7,5.5,0.0,0.0,8.8,yellow,cash,Clinton East,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-08 11:05:04,2019-03-08 11:14:23,1,1.1,7.5,2.16,0.0,12.96,yellow,credit card,Penn Station/Madison Sq West,Union Sq,Manhattan,Manhattan
2019-03-01 20:05:26,2019-03-01 20:12:28,0,1.5,7.5,2.15,0.0,12.95,yellow,credit card,Lenox Hill West,Upper West Side South,Manhattan,Manhattan
2019-03-02 20:16:10,2019-03-02 20:32:31,1,1.52,11.0,2.0,0.0,16.8,yellow,credit card,East Village,West Village,Manhattan,Manhattan
2019-03-01 23:17:46,2019-03-01 23:31:54,2,1.56,10.0,0.0,0.0,13.8,yellow,cash,Greenwich Village North,Midtown South,Manhattan,Manhattan
2019-03-01 19:26:56,2019-03-01 19:34:22,2,0.88,6.0,1.0,0.0,11.3,yellow,credit card,Times Sq/Theatre District,Clinton West,Manhattan,Manhattan
2019-03-23 12:30:48,2019-03-23 13:04:17,1,8.26,23.32,0.0,0.0,23.62,yellow,credit card,East Flatbush/Farragut,East New York,Brooklyn,Brooklyn
2019-03-20 13:42:43,2019-03-20 13:50:07,1,0.9,6.5,0.0,0.0,9.8,yellow,cash,Lenox Hill East,Upper East Side South,Manhattan,Manhattan
2019-03-16 19:28:34,2019-03-16 19:48:37,1,3.54,15.5,4.7,0.0,23.5,yellow,credit card,Yorkville East,Clinton East,Manhattan,Manhattan
2019-03-05 22:52:07,2019-03-05 22:54:19,1,0.4,3.5,0.0,0.0,4.8,yellow,cash,Astoria,Astoria,Queens,Queens
2019-03-31 09:34:59,2019-03-31 09:45:27,3,1.92,9.5,2.56,0.0,15.36,yellow,credit card,TriBeCa/Civic Center,East Village,Manhattan,Manhattan
2019-03-12 21:07:06,2019-03-12 21:18:45,1,2.35,10.5,0.0,0.0,14.3,yellow,cash,Central Park,Clinton East,Manhattan,Manhattan
2019-03-09 18:43:41,2019-03-09 18:51:34,2,0.9,6.5,0.0,0.0,9.8,yellow,cash,Clinton East,Midtown East,Manhattan,Manhattan
2019-03-25 14:10:09,2019-03-25 14:11:35,1,0.45,3.5,0.0,0.0,6.8,yellow,cash,Upper East Side North,Upper East Side North,Manhattan,Manhattan
2019-03-12 12:52:00,2019-03-12 13:03:11,1,5.12,15.5,0.0,0.0,16.3,yellow,cash,Elmhurst,Briarwood/Jamaica Hills,Queens,Queens
2019-03-22 14:57:33,2019-03-22 15:22:28,1,9.28,28.5,0.0,0.0,29.3,yellow,cash,JFK Airport,Canarsie,Queens,Brooklyn
2019-03-21 20:31:38,2019-03-21 20:40:00,1,0.87,7.0,2.16,0.0,12.96,yellow,credit card,Greenwich Village North,East Village,Manhattan,Manhattan
2019-03-13 15:11:46,2019-03-13 15:56:23,1,10.64,38.0,14.12,5.76,61.18,yellow,credit card,Lincoln Square East,LaGuardia Airport,Manhattan,Queens
2019-03-12 12:24:18,2019-03-12 12:39:35,1,1.6,10.5,2.0,0.0,15.8,yellow,credit card,Upper East Side North,Upper East Side South,Manhattan,Manhattan
2019-03-16 14:37:25,2019-03-16 14:42:22,3,0.5,5.0,1.24,0.0,9.54,yellow,credit card,East Village,East Village,Manhattan,Manhattan
2019-03-29 22:10:18,2019-03-29 22:36:47,1,15.0,52.0,12.2,5.76,73.26,yellow,credit card,JFK Airport,Gramercy,Queens,Manhattan
2019-03-11 00:55:09,2019-03-11 01:11:20,1,4.93,17.0,0.0,0.0,20.8,yellow,cash,Lower East Side,Gowanus,Manhattan,Brooklyn
2019-03-19 07:02:45,2019-03-19 07:10:41,1,1.15,7.0,0.0,0.0,10.3,yellow,cash,Yorkville West,East Harlem South,Manhattan,Manhattan
2019-03-13 13:11:59,2019-03-13 13:14:39,1,0.2,4.0,1.45,0.0,8.75,yellow,credit card,Union Sq,Union Sq,Manhattan,Manhattan
2019-03-15 01:53:41,2019-03-15 02:13:27,3,10.2,29.0,9.02,5.76,45.08,yellow,credit card,LaGuardia Airport,Washington Heights North,Queens,Manhattan
2019-03-08 08:25:46,2019-03-08 08:31:46,2,0.65,5.5,0.0,0.0,6.3,yellow,cash,Central Harlem,Central Harlem,Manhattan,Manhattan
2019-03-13 10:14:12,2019-03-13 10:17:05,1,0.49,4.0,0.0,0.0,4.8,yellow,credit card,East Harlem South,East Harlem South,Manhattan,Manhattan
2019-03-24 18:55:44,2019-03-24 19:17:56,1,7.4,24.0,6.61,5.76,39.67,yellow,credit card,LaGuardia Airport,Yorkville West,Queens,Manhattan
2019-03-13 15:15:32,2019-03-13 15:32:10,2,1.64,11.5,0.0,0.0,14.8,yellow,cash,Upper East Side North,Lenox Hill West,Manhattan,Manhattan
2019-03-28 20:25:02,2019-03-28 20:35:15,4,1.71,9.0,1.0,0.0,13.8,yellow,credit card,Upper East Side North,Central Park,Manhattan,Manhattan
2019-03-26 08:02:40,2019-03-26 08:35:47,1,9.49,31.0,6.36,0.0,38.16,yellow,credit card,LaGuardia Airport,Long Island City/Hunters Point,Queens,Queens
2019-03-30 03:52:04,2019-03-30 03:58:15,2,0.9,6.0,1.0,0.0,10.8,yellow,credit card,Greenwich Village South,SoHo,Manhattan,Manhattan
2019-03-09 11:44:01,2019-03-09 11:54:18,1,1.96,9.0,0.0,0.0,12.3,yellow,cash,Yorkville West,Upper East Side South,Manhattan,Manhattan
2019-03-01 10:39:19,2019-03-01 11:01:00,4,1.46,13.5,3.36,0.0,20.16,yellow,credit card,Times Sq/Theatre District,Midtown East,Manhattan,Manhattan
2019-03-06 09:29:10,2019-03-06 09:40:22,1,1.09,8.5,2.36,0.0,14.16,yellow,credit card,Upper East Side South,Midtown North,Manhattan,Manhattan
2019-03-19 23:16:03,2019-03-19 23:20:14,1,0.6,5.0,1.75,0.0,10.55,yellow,credit card,Gramercy,Kips Bay,Manhattan,Manhattan
2019-03-12 14:17:24,2019-03-12 14:20:12,1,0.61,4.0,1.46,0.0,8.76,yellow,credit card,Murray Hill,Murray Hill,Manhattan,Manhattan
2019-03-23 09:59:40,2019-03-23 10:10:47,1,2.16,10.0,2.66,0.0,15.96,yellow,credit card,Lincoln Square East,Midtown South,Manhattan,Manhattan
2019-03-23 22:03:48,2019-03-23 22:08:48,1,0.67,5.0,2.0,0.0,10.8,yellow,credit card,Union Sq,Midtown South,Manhattan,Manhattan
2019-03-27 13:52:07,2019-03-27 14:05:35,2,2.23,11.0,2.86,0.0,17.16,yellow,credit card,Upper East Side South,Upper West Side North,Manhattan,Manhattan
2019-03-17 17:15:16,2019-03-17 17:31:06,1,2.7,13.0,3.0,0.0,19.3,yellow,credit card,Upper West Side North,Upper East Side South,Manhattan,Manhattan
2019-03-06 08:11:48,2019-03-06 08:27:38,2,2.73,12.5,3.16,0.0,18.96,yellow,credit card,Hudson Sq,Midtown Center,Manhattan,Manhattan
2019-03-05 13:30:27,2019-03-05 13:47:44,5,2.51,13.0,0.0,0.0,16.3,yellow,cash,Lenox Hill East,Upper West Side South,Manhattan,Manhattan
2019-03-04 08:43:29,2019-03-04 08:56:04,1,1.56,9.5,0.0,0.0,12.8,yellow,cash,Penn Station/Madison Sq West,Midtown Center,Manhattan,Manhattan
2019-03-23 00:38:21,2019-03-23 00:44:11,1,1.3,6.5,1.0,0.0,11.3,yellow,credit card,West Village,East Chelsea,Manhattan,Manhattan
2019-03-08 15:41:20,2019-03-08 15:41:23,1,0.0,2.5,0.0,0.0,5.8,yellow,,Hudson Sq,Hudson Sq,Manhattan,Manhattan
2019-03-04 17:07:12,2019-03-04 17:12:00,2,0.83,5.5,0.0,0.0,9.8,yellow,cash,Lenox Hill East,Lenox Hill West,Manhattan,Manhattan
2019-03-07 13:47:00,2019-03-07 13:56:30,1,1.58,8.5,2.36,0.0,14.16,yellow,credit card,Lenox Hill West,Yorkville East,Manhattan,Manhattan
2019-03-24 13:40:10,2019-03-24 13:47:25,2,1.1,6.5,1.0,0.0,10.8,yellow,credit card,Clinton East,Clinton West,Manhattan,Manhattan
2019-03-23 14:59:01,2019-03-23 15:14:27,5,2.5,11.5,0.0,0.0,14.8,yellow,cash,Chinatown,DUMBO/Vinegar Hill,Manhattan,Brooklyn
2019-03-10 23:00:03,2019-03-10 23:13:05,1,3.23,12.0,3.95,0.0,19.75,yellow,credit card,Clinton East,Yorkville West,Manhattan,Manhattan
2019-03-01 07:27:51,2019-03-01 07:41:02,1,2.14,11.0,0.0,0.0,14.3,yellow,cash,East Chelsea,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-01 18:02:02,2019-03-01 18:43:57,1,4.89,26.0,0.0,0.0,27.8,yellow,credit card,East Concourse/Concourse Village,Westchester Village/Unionport,Bronx,Bronx
2019-03-29 23:11:01,2019-03-29 23:29:43,2,10.0,28.5,5.95,0.0,35.75,yellow,credit card,JFK Airport,Queens Village,Queens,Queens
2019-03-01 18:18:50,2019-03-01 18:25:55,2,0.64,6.0,2.06,0.0,12.36,yellow,credit card,Midtown Center,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-09 18:58:08,2019-03-09 19:07:55,1,1.35,8.0,0.0,0.0,11.3,yellow,cash,Midtown North,Clinton East,Manhattan,Manhattan
2019-03-08 09:46:36,2019-03-08 10:25:44,1,17.09,49.5,0.0,5.76,56.06,yellow,credit card,Boerum Hill,Soundview/Castle Hill,Brooklyn,Bronx
2019-03-24 03:33:20,2019-03-24 03:34:10,1,0.31,3.0,1.36,0.0,8.16,yellow,credit card,East Village,East Village,Manhattan,Manhattan
2019-03-01 07:25:29,2019-03-01 07:37:21,0,3.1,11.5,3.65,0.0,15.95,yellow,credit card,Hamilton Heights,Manhattan Valley,Manhattan,Manhattan
2019-03-07 18:56:16,2019-03-07 19:19:42,1,4.1,18.5,0.0,0.0,22.8,yellow,cash,Park Slope,East Village,Brooklyn,Manhattan
2019-03-16 01:19:53,2019-03-16 01:44:22,2,5.52,20.5,0.0,0.0,24.3,yellow,cash,Sutton Place/Turtle Bay North,Woodside,Manhattan,Queens
2019-03-08 18:56:25,2019-03-08 19:01:58,1,0.53,5.0,0.0,0.0,9.3,yellow,cash,Penn Station/Madison Sq West,Midtown South,Manhattan,Manhattan
2019-03-21 08:31:35,2019-03-21 08:47:29,1,3.13,12.5,2.0,0.0,17.8,yellow,credit card,Yorkville East,Kips Bay,Manhattan,Manhattan
2019-03-11 20:50:28,2019-03-11 20:58:53,3,1.99,8.5,0.0,0.0,12.3,yellow,cash,Midtown Center,Upper East Side North,Manhattan,Manhattan
2019-03-31 00:46:27,2019-03-31 01:09:09,2,4.23,18.5,0.0,0.0,22.3,yellow,cash,Park Slope,Gramercy,Brooklyn,Manhattan
2019-03-19 16:06:15,2019-03-19 16:09:14,1,0.34,4.0,2.08,0.0,10.38,yellow,credit card,Murray Hill,Murray Hill,Manhattan,Manhattan
2019-03-07 14:30:45,2019-03-07 14:42:31,1,1.24,9.0,1.0,0.0,13.3,yellow,credit card,UN/Turtle Bay South,Upper East Side South,Manhattan,Manhattan
2019-03-22 17:53:11,2019-03-22 18:00:29,2,1.37,7.0,1.5,0.0,12.8,yellow,credit card,Upper West Side South,Upper West Side North,Manhattan,Manhattan
2019-03-29 07:52:46,2019-03-29 08:02:40,1,0.9,5.5,1.76,0.0,10.56,yellow,credit card,Yorkville East,,Manhattan,
2019-03-15 13:01:09,2019-03-15 13:10:08,1,1.42,8.0,2.03,0.0,13.33,yellow,credit card,Kips Bay,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-01 21:46:40,2019-03-01 22:08:18,2,4.1,17.0,1.0,0.0,21.8,yellow,credit card,West Village,Williamsburg (North Side),Manhattan,Brooklyn
2019-03-05 17:20:51,2019-03-05 17:29:04,1,1.6,8.0,2.45,0.0,14.75,yellow,credit card,Clinton East,Upper West Side South,Manhattan,Manhattan
2019-03-15 16:03:39,2019-03-15 16:13:15,1,1.76,8.5,1.5,0.0,14.3,yellow,credit card,SoHo,East Chelsea,Manhattan,Manhattan
2019-03-19 07:51:43,2019-03-19 08:03:45,1,2.1,10.5,1.0,0.0,14.8,yellow,credit card,Upper East Side North,Lincoln Square West,Manhattan,Manhattan
2019-03-06 15:23:44,2019-03-06 15:30:10,1,1.4,7.0,2.05,0.0,12.35,yellow,credit card,Midtown North,Lenox Hill West,Manhattan,Manhattan
2019-03-20 23:16:28,2019-03-20 23:22:24,1,0.98,6.0,0.0,0.0,9.8,yellow,cash,Upper East Side South,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-30 19:11:59,2019-03-30 19:18:32,1,0.8,6.0,0.0,0.0,9.3,yellow,cash,Midtown East,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-28 14:56:54,2019-03-28 15:07:03,1,1.3,8.0,2.26,0.0,13.56,yellow,credit card,UN/Turtle Bay South,Gramercy,Manhattan,Manhattan
2019-03-19 17:06:56,2019-03-19 17:32:35,1,3.5,18.0,0.0,0.0,22.3,yellow,cash,Midtown South,Yorkville East,Manhattan,Manhattan
2019-03-23 17:22:07,2019-03-23 17:33:03,1,1.17,8.5,0.0,0.0,11.8,yellow,cash,East Chelsea,Garment District,Manhattan,Manhattan
2019-03-05 17:42:02,2019-03-05 17:48:15,1,0.67,5.5,0.0,0.0,9.8,yellow,cash,Greenwich Village North,East Village,Manhattan,Manhattan
2019-03-29 08:35:58,2019-03-29 08:59:50,5,2.78,16.0,3.86,0.0,23.16,yellow,credit card,Lincoln Square West,Midtown East,Manhattan,Manhattan
2019-03-28 17:59:33,2019-03-28 18:13:20,2,1.3,10.0,2.85,0.0,17.15,yellow,credit card,Times Sq/Theatre District,Midtown South,Manhattan,Manhattan
2019-03-22 16:30:39,2019-03-22 16:49:45,1,1.7,12.5,3.35,0.0,20.15,yellow,credit card,Kips Bay,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-15 06:46:30,2019-03-15 06:52:55,5,0.93,6.5,1.0,0.0,10.8,yellow,credit card,Upper East Side North,Upper East Side North,Manhattan,Manhattan
2019-03-18 06:45:35,2019-03-18 06:48:51,1,0.45,4.0,1.46,0.0,8.76,yellow,credit card,Clinton East,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-22 09:29:40,2019-03-22 09:35:42,2,0.59,5.5,0.0,0.0,8.8,yellow,credit card,Midtown Center,Murray Hill,Manhattan,Manhattan
2019-03-21 21:43:40,2019-03-21 22:07:04,1,7.14,23.5,5.46,0.0,32.76,yellow,credit card,Murray Hill,Boerum Hill,Manhattan,Brooklyn
2019-03-23 14:20:01,2019-03-23 14:34:18,3,1.6,11.0,0.0,0.0,14.3,yellow,cash,Penn Station/Madison Sq West,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-21 18:43:22,2019-03-21 19:45:04,1,16.8,52.0,13.1,5.76,78.66,yellow,credit card,Midtown Center,JFK Airport,Manhattan,Queens
2019-03-20 06:15:01,2019-03-20 06:25:30,1,2.75,10.5,2.0,0.0,15.8,yellow,credit card,Clinton East,Upper East Side North,Manhattan,Manhattan
2019-03-17 17:56:41,2019-03-17 18:04:35,1,1.8,8.0,0.0,0.0,11.3,yellow,credit card,Lincoln Square West,Upper East Side South,Manhattan,Manhattan
2019-03-30 11:01:46,2019-03-30 11:03:47,6,0.27,3.5,2.04,0.0,8.84,yellow,credit card,West Village,West Village,Manhattan,Manhattan
2019-03-10 01:43:34,2019-03-10 01:51:58,1,2.29,9.0,0.0,0.0,12.8,yellow,cash,Midtown South,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-26 00:09:11,2019-03-26 00:19:26,3,2.79,10.5,4.29,0.0,18.59,yellow,credit card,Midtown East,East Village,Manhattan,Manhattan
2019-03-22 18:23:05,2019-03-22 18:32:04,1,1.6,8.0,2.0,0.0,14.3,yellow,credit card,Midtown Center,Lincoln Square East,Manhattan,Manhattan
2019-03-10 12:06:26,2019-03-10 12:31:14,1,4.8,19.5,0.0,0.0,22.8,yellow,cash,Upper East Side North,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-13 06:27:53,2019-03-13 06:55:21,1,6.9,26.0,4.4,0.0,33.7,yellow,credit card,Morningside Heights,Murray Hill,Manhattan,Manhattan
2019-03-27 11:26:43,2019-03-27 11:39:16,1,0.9,8.5,2.35,0.0,14.15,yellow,credit card,Garment District,Midtown Center,Manhattan,Manhattan
2019-03-17 20:57:54,2019-03-17 21:21:28,1,9.6,29.5,7.0,5.76,46.06,yellow,credit card,LaGuardia Airport,Upper West Side North,Queens,Manhattan
2019-03-09 16:42:33,2019-03-09 16:53:26,1,0.98,8.0,1.13,0.0,12.43,yellow,credit card,Greenwich Village North,Greenwich Village South,Manhattan,Manhattan
2019-03-29 08:55:07,2019-03-29 09:13:50,1,1.73,12.5,1.5,0.0,17.3,yellow,credit card,West Chelsea/Hudson Yards,Midtown Center,Manhattan,Manhattan
2019-03-06 07:49:53,2019-03-06 07:54:25,2,0.82,5.0,0.0,0.0,8.3,yellow,cash,Hudson Sq,Little Italy/NoLiTa,Manhattan,Manhattan
2019-03-05 21:01:07,2019-03-05 21:15:43,1,2.68,11.5,1.53,0.0,16.83,yellow,credit card,Midtown Center,East Village,Manhattan,Manhattan
2019-03-26 17:55:19,2019-03-26 18:13:24,1,2.5,13.0,3.45,0.0,20.75,yellow,credit card,Midtown East,Greenwich Village North,Manhattan,Manhattan
2019-03-20 22:24:00,2019-03-20 22:32:18,1,2.09,9.0,3.2,0.0,16.0,yellow,credit card,Lincoln Square East,Central Park,Manhattan,Manhattan
2019-03-28 00:11:39,2019-03-28 00:17:55,1,1.11,6.5,2.58,0.0,12.88,yellow,credit card,East Village,Lower East Side,Manhattan,Manhattan
2019-03-28 18:15:47,2019-03-28 18:59:29,1,5.4,28.0,0.0,0.0,32.3,yellow,cash,TriBeCa/Civic Center,Prospect Heights,Manhattan,Brooklyn
2019-03-08 11:20:01,2019-03-08 11:29:48,1,3.2,12.0,3.05,0.0,18.35,yellow,credit card,Lincoln Square East,Upper West Side North,Manhattan,Manhattan
2019-03-08 03:56:15,2019-03-08 04:03:58,1,1.36,7.0,0.0,0.0,10.8,yellow,cash,West Chelsea/Hudson Yards,Midtown South,Manhattan,Manhattan
2019-03-31 16:29:10,2019-03-31 16:48:01,1,4.6,16.5,3.95,0.0,23.75,yellow,credit card,Midtown Center,Central Harlem,Manhattan,Manhattan
2019-03-13 18:30:02,2019-03-13 18:34:40,1,0.8,5.0,0.0,0.0,9.3,yellow,cash,Sutton Place/Turtle Bay North,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-19 21:16:23,2019-03-19 21:24:15,1,1.91,8.5,2.46,0.0,14.76,yellow,credit card,Sutton Place/Turtle Bay North,Yorkville West,Manhattan,Manhattan
2019-03-25 11:24:53,2019-03-25 11:41:40,5,3.79,15.0,3.66,0.0,21.96,yellow,credit card,Lenox Hill East,East Village,Manhattan,Manhattan
